"city_depart","city_arrival","count","city_arrival_present","city_depart_present"
62120,24107,1,NA,NA
62120,25005,7,NA,NA
62120,25014,4,NA,NA
62120,25023,1,NA,NA
62120,25048,2,NA,NA
62120,25050,2,NA,NA
62120,25091,2,NA,NA
62120,25110,1,NA,NA
62120,25112,4,NA,NA
62120,25119,2,NA,NA
62120,25121,6,NA,NA
62120,31005,1,NA,NA
62120,41082,1,NA,NA
62120,44021,2,NA,NA
62120,44048,1,NA,NA
62120,44052,1,NA,NA
62120,46025,1,NA,NA
62120,52011,12,NA,NA
62120,52021,2,NA,NA
62120,52043,1,NA,NA
62120,53028,1,NA,NA
62120,53053,2,NA,NA
62120,55022,1,NA,NA
62120,57081,1,NA,NA
62120,61003,40,NA,NA
62120,61010,2,NA,NA
62120,61012,4,NA,NA
62120,61019,1,NA,NA
62120,61024,1,NA,NA
62120,61031,96,NA,NA
62120,61039,10,NA,NA
62120,61041,4,NA,NA
62120,61043,16,NA,NA
62120,61048,3,NA,NA
62120,61063,5,NA,NA
62120,61068,19,NA,NA
62120,61072,8,NA,NA
62120,61079,2,NA,NA
62120,61080,134,NA,NA
62120,61081,7,NA,NA
62120,62003,131,NA,NA
62120,62006,34,NA,NA
62120,62009,6,NA,NA
62120,62011,8,NA,NA
62120,62015,5,NA,NA
62120,62022,42,NA,NA
62120,62026,7,NA,NA
62120,62027,1,NA,NA
62120,62032,13,NA,NA
62120,62038,17,NA,NA
62120,62051,230,NA,NA
62120,62060,34,NA,NA
62120,62063,1391,NA,NA
62120,62079,22,NA,NA
62120,62093,125,NA,NA
62120,62096,947,NA,NA
62120,62099,9,NA,NA
62120,62100,8,NA,NA
62120,62108,21,NA,NA
62120,62118,192,NA,NA
62120,62119,29,NA,NA
62120,62120,1740,NA,NA
62120,62121,25,NA,NA
62120,62122,9,NA,NA
62120,63003,6,NA,NA
62120,63004,2,NA,NA
62120,63013,2,NA,NA
62120,63020,3,NA,NA
62120,63023,3,NA,NA
62120,63035,16,NA,NA
62120,63045,1,NA,NA
62120,63048,1,NA,NA
62120,63049,3,NA,NA
62120,63058,1,NA,NA
62120,63072,7,NA,NA
62120,63073,3,NA,NA
62120,63076,4,NA,NA
62120,63079,26,NA,NA
62120,63080,1,NA,NA
62120,63084,5,NA,NA
62120,63086,2,NA,NA
62120,63089,2,NA,NA
62120,64021,7,NA,NA
62120,64023,1,NA,NA
62120,64025,4,NA,NA
62120,64029,5,NA,NA
62120,64034,6,NA,NA
62120,64056,4,NA,NA
62120,64063,5,NA,NA
62120,64065,35,NA,NA
62120,64074,26,NA,NA
62120,64076,2,NA,NA
62120,71022,1,NA,NA
62120,71053,13,NA,NA
62120,73042,1,NA,NA
62120,73066,1,NA,NA
62120,73083,8,NA,NA
62120,73109,1,NA,NA
62120,81001,3,NA,NA
62120,82003,6,NA,NA
62120,82032,1,NA,NA
62120,83012,1,NA,NA
62120,83028,1,NA,NA
62120,83034,13,NA,NA
62120,84009,1,NA,NA
62120,84077,2,NA,NA
62120,91034,1,NA,NA
62120,91120,1,NA,NA
62120,91141,1,NA,NA
62120,92003,21,NA,NA
62120,92035,1,NA,NA
62120,92094,47,NA,NA
62120,92137,1,NA,NA
62120,92141,2,NA,NA
62120,92142,1,NA,NA
62120,93022,1,NA,NA
62121,12021,1,NA,NA
62121,13025,1,NA,NA
62121,13040,1,NA,NA
62121,21001,4,NA,NA
62121,21002,3,NA,NA
62121,21004,53,NA,NA
62121,21005,4,NA,NA
62121,21006,1,NA,NA
62121,21007,1,NA,NA
62121,21009,9,NA,NA
62121,21012,3,NA,NA
62121,21013,4,NA,NA
62121,21014,1,NA,NA
62121,21015,5,NA,NA
62121,21016,2,NA,NA
62121,21017,7,NA,NA
62121,21018,1,NA,NA
62121,21019,1,NA,NA
62121,23002,1,NA,NA
62121,23047,2,NA,NA
62121,23077,1,NA,NA
62121,23086,1,NA,NA
62121,23094,7,NA,NA
62121,24041,1,NA,NA
62121,24059,2,NA,NA
62121,24062,1,NA,NA
62121,25005,1,NA,NA
62121,25015,2,NA,NA
62121,25048,1,NA,NA
62121,25072,1,NA,NA
62121,25091,2,NA,NA
62121,25110,2,NA,NA
62121,25112,5,NA,NA
62121,25121,3,NA,NA
62121,38002,1,NA,NA
62121,52011,14,NA,NA
62121,52063,1,NA,NA
62121,53053,1,NA,NA
62121,55022,2,NA,NA
62121,57081,1,NA,NA
62121,61003,15,NA,NA
62121,61010,1,NA,NA
62121,61012,3,NA,NA
62121,61019,5,NA,NA
62121,61024,3,NA,NA
62121,61031,54,NA,NA
62121,61039,3,NA,NA
62121,61041,5,NA,NA
62121,61043,31,NA,NA
62121,61048,3,NA,NA
62121,61063,3,NA,NA
62121,61068,7,NA,NA
62121,61072,3,NA,NA
62121,61079,4,NA,NA
62121,61080,28,NA,NA
62121,61081,10,NA,NA
62121,62003,59,NA,NA
62121,62006,7,NA,NA
62121,62009,7,NA,NA
62121,62015,8,NA,NA
62121,62022,30,NA,NA
62121,62026,6,NA,NA
62121,62027,1,NA,NA
62121,62032,31,NA,NA
62121,62038,5,NA,NA
62121,62051,114,NA,NA
62121,62060,4,NA,NA
62121,62063,1089,NA,NA
62121,62079,11,NA,NA
62121,62093,54,NA,NA
62121,62096,584,NA,NA
62121,62099,7,NA,NA
62121,62100,10,NA,NA
62121,62108,13,NA,NA
62121,62118,35,NA,NA
62121,62119,8,NA,NA
62121,62120,118,NA,NA
62121,62121,317,NA,NA
62121,62122,3,NA,NA
62121,63020,1,NA,NA
62121,63023,3,NA,NA
62121,63035,4,NA,NA
62121,63038,1,NA,NA
62121,63049,2,NA,NA
62121,63058,2,NA,NA
62121,63072,3,NA,NA
62121,63076,2,NA,NA
62121,63079,22,NA,NA
62121,63080,2,NA,NA
62121,63084,1,NA,NA
62121,63086,1,NA,NA
62121,63089,3,NA,NA
62121,64008,1,NA,NA
62121,64021,2,NA,NA
62121,64025,1,NA,NA
62121,64029,2,NA,NA
62121,64034,5,NA,NA
62121,64047,1,NA,NA
62121,64056,3,NA,NA
62121,64063,1,NA,NA
62121,64065,4,NA,NA
62121,64074,16,NA,NA
62121,71022,1,NA,NA
62121,71053,1,NA,NA
62121,72025,1,NA,NA
62121,73107,1,NA,NA
62121,81001,2,NA,NA
62121,82003,2,NA,NA
62121,82032,4,NA,NA
62121,83012,8,NA,NA
62121,83034,12,NA,NA
62121,84050,1,NA,NA
62121,84077,2,NA,NA
62121,91030,2,NA,NA
62121,91034,2,NA,NA
62121,91114,1,NA,NA
62121,92003,10,NA,NA
62121,92045,1,NA,NA
62121,92094,40,NA,NA
62121,92137,1,NA,NA
62121,92142,1,NA,NA
62121,93022,2,NA,NA
62121,93056,1,NA,NA
62122,13011,1,NA,NA
62122,13017,1,NA,NA
62122,21001,1,NA,NA
62122,21004,30,NA,NA
62122,21005,4,NA,NA
62122,21006,2,NA,NA
62122,21007,1,NA,NA
62122,21009,4,NA,NA
62122,21010,1,NA,NA
62122,21012,5,NA,NA
62122,21013,4,NA,NA
62122,21014,4,NA,NA
62122,21015,6,NA,NA
62122,21016,1,NA,NA
62122,21017,1,NA,NA
62122,23033,1,NA,NA
62122,23047,1,NA,NA
62122,23094,1,NA,NA
62122,24059,1,NA,NA
62122,24062,3,NA,NA
62122,24094,2,NA,NA
62122,25005,1,NA,NA
62122,25015,1,NA,NA
62122,25072,1,NA,NA
62122,25105,1,NA,NA
62122,25110,1,NA,NA
62122,25112,1,NA,NA
62122,25121,1,NA,NA
62122,31005,1,NA,NA
62122,51004,2,NA,NA
62122,52011,2,NA,NA
62122,52021,1,NA,NA
62122,52063,1,NA,NA
62122,61019,3,NA,NA
62122,61024,1,NA,NA
62122,61031,3,NA,NA
62122,61039,2,NA,NA
62122,61041,1,NA,NA
62122,61048,2,NA,NA
62122,61063,1,NA,NA
62122,61068,1,NA,NA
62122,61080,32,NA,NA
62122,61081,2,NA,NA
62122,62003,28,NA,NA
62122,62006,9,NA,NA
62122,62009,11,NA,NA
62122,62011,3,NA,NA
62122,62015,6,NA,NA
62122,62022,121,NA,NA
62122,62026,3,NA,NA
62122,62032,29,NA,NA
62122,62038,28,NA,NA
62122,62051,77,NA,NA
62122,62060,6,NA,NA
62122,62063,661,NA,NA
62122,62079,9,NA,NA
62122,62093,14,NA,NA
62122,62096,62,NA,NA
62122,62099,21,NA,NA
62122,62100,60,NA,NA
62122,62108,18,NA,NA
62122,62118,32,NA,NA
62122,62119,17,NA,NA
62122,62120,18,NA,NA
62122,62121,3,NA,NA
62122,62122,320,NA,NA
62122,63001,1,NA,NA
62122,63003,3,NA,NA
62122,63012,1,NA,NA
62122,63013,3,NA,NA
62122,63020,14,NA,NA
62122,63023,7,NA,NA
62122,63035,31,NA,NA
62122,63040,1,NA,NA
62122,63045,4,NA,NA
62122,63046,6,NA,NA
62122,63049,4,NA,NA
62122,63057,9,NA,NA
62122,63058,22,NA,NA
62122,63067,1,NA,NA
62122,63072,26,NA,NA
62122,63073,4,NA,NA
62122,63075,1,NA,NA
62122,63076,13,NA,NA
62122,63079,138,NA,NA
62122,63080,1,NA,NA
62122,63084,9,NA,NA
62122,63088,3,NA,NA
62122,63089,5,NA,NA
62122,64008,1,NA,NA
62122,64021,3,NA,NA
62122,64025,1,NA,NA
62122,64029,2,NA,NA
62122,64034,1,NA,NA
62122,64056,2,NA,NA
62122,64063,1,NA,NA
62122,64065,1,NA,NA
62122,64074,9,NA,NA
62122,71053,1,NA,NA
62122,73006,2,NA,NA
62122,73083,1,NA,NA
62122,81001,1,NA,NA
62122,82003,3,NA,NA
62122,82032,1,NA,NA
62122,82036,1,NA,NA
62122,83012,1,NA,NA
62122,83034,2,NA,NA
62122,83055,1,NA,NA
62122,92035,1,NA,NA
62122,92094,11,NA,NA
62122,92142,2,NA,NA
62122,93014,1,NA,NA
62122,93022,2,NA,NA
63001,11002,1,NA,NA
63001,21004,3,NA,NA
63001,21006,2,NA,NA
63001,21015,1,NA,NA
63001,23039,1,NA,NA
63001,23102,1,NA,NA
63001,23103,1,NA,NA
63001,62003,1,NA,NA
63001,62009,1,NA,NA
63001,62011,1,NA,NA
63001,62026,1,NA,NA
63001,62051,1,NA,NA
63001,62063,9,NA,NA
63001,62096,1,NA,NA
63001,62119,1,NA,NA
63001,62120,1,NA,NA
63001,63001,376,NA,NA
63001,63012,52,NA,NA
63001,63013,44,NA,NA
63001,63023,113,NA,NA
63001,63035,1,NA,NA
63001,63040,6,NA,NA
63001,63046,1,NA,NA
63001,63048,2,NA,NA
63001,63049,55,NA,NA
63001,63058,1,NA,NA
63001,63061,20,NA,NA
63001,63067,386,NA,NA
63001,63072,6,NA,NA
63001,63079,7,NA,NA
63001,63080,30,NA,NA
63001,63084,4,NA,NA
63001,63087,19,NA,NA
63001,63089,1,NA,NA
63001,64065,1,NA,NA
63001,64074,1,NA,NA
63001,73083,1,NA,NA
63001,81001,1,NA,NA
63001,82032,1,NA,NA
63001,82037,2,NA,NA
63001,92094,3,NA,NA
63003,11002,3,NA,NA
63003,21001,1,NA,NA
63003,21004,11,NA,NA
63003,21009,2,NA,NA
63003,21013,2,NA,NA
63003,21015,1,NA,NA
63003,21016,1,NA,NA
63003,23094,1,NA,NA
63003,24062,1,NA,NA
63003,24107,1,NA,NA
63003,25005,1,NA,NA
63003,25119,1,NA,NA
63003,25121,2,NA,NA
63003,52011,3,NA,NA
63003,61031,1,NA,NA
63003,62003,6,NA,NA
63003,62015,1,NA,NA
63003,62022,4,NA,NA
63003,62027,4,NA,NA
63003,62032,1,NA,NA
63003,62038,6,NA,NA
63003,62051,26,NA,NA
63003,62063,87,NA,NA
63003,62079,15,NA,NA
63003,62093,2,NA,NA
63003,62096,4,NA,NA
63003,62099,14,NA,NA
63003,62100,1,NA,NA
63003,62108,27,NA,NA
63003,62118,5,NA,NA
63003,62119,15,NA,NA
63003,62120,2,NA,NA
63003,63003,446,NA,NA
63003,63004,3,NA,NA
63003,63013,1,NA,NA
63003,63020,19,NA,NA
63003,63023,30,NA,NA
63003,63035,67,NA,NA
63003,63040,4,NA,NA
63003,63046,8,NA,NA
63003,63048,8,NA,NA
63003,63049,6,NA,NA
63003,63057,1,NA,NA
63003,63058,6,NA,NA
63003,63061,5,NA,NA
63003,63072,9,NA,NA
63003,63073,2,NA,NA
63003,63076,1,NA,NA
63003,63079,112,NA,NA
63003,63084,62,NA,NA
63003,63088,26,NA,NA
63003,63089,39,NA,NA
63003,64025,1,NA,NA
63003,64034,1,NA,NA
63003,64074,1,NA,NA
63003,71034,1,NA,NA
63003,71070,1,NA,NA
63003,73109,15,NA,NA
63003,83034,2,NA,NA
63003,91114,1,NA,NA
63003,92094,9,NA,NA
63004,21001,1,NA,NA
63004,21004,7,NA,NA
63004,21005,1,NA,NA
63004,21009,2,NA,NA
63004,21014,1,NA,NA
63004,21017,1,NA,NA
63004,21018,1,NA,NA
63004,23047,1,NA,NA
63004,23098,1,NA,NA
63004,24062,1,NA,NA
63004,51004,1,NA,NA
63004,52011,2,NA,NA
63004,52063,1,NA,NA
63004,57081,1,NA,NA
63004,61068,1,NA,NA
63004,62003,4,NA,NA
63004,62006,2,NA,NA
63004,62011,3,NA,NA
63004,62022,3,NA,NA
63004,62026,1,NA,NA
63004,62038,1,NA,NA
63004,62051,9,NA,NA
63004,62063,47,NA,NA
63004,62079,1,NA,NA
63004,62096,5,NA,NA
63004,62099,3,NA,NA
63004,62100,1,NA,NA
63004,62108,2,NA,NA
63004,62118,3,NA,NA
63004,62119,2,NA,NA
63004,62120,1,NA,NA
63004,63001,1,NA,NA
63004,63003,5,NA,NA
63004,63004,186,NA,NA
63004,63012,1,NA,NA
63004,63013,1,NA,NA
63004,63020,8,NA,NA
63004,63023,418,NA,NA
63004,63035,18,NA,NA
63004,63040,16,NA,NA
63004,63046,62,NA,NA
63004,63048,19,NA,NA
63004,63049,4,NA,NA
63004,63058,4,NA,NA
63004,63061,44,NA,NA
63004,63067,4,NA,NA
63004,63072,6,NA,NA
63004,63073,2,NA,NA
63004,63076,5,NA,NA
63004,63079,106,NA,NA
63004,63080,2,NA,NA
63004,63084,106,NA,NA
63004,63088,14,NA,NA
63004,63089,7,NA,NA
63004,64074,1,NA,NA
63004,71053,1,NA,NA
63004,73083,2,NA,NA
63004,73109,2,NA,NA
63004,91143,1,NA,NA
63004,92094,6,NA,NA
63012,11002,1,NA,NA
63012,11039,1,NA,NA
63012,13037,1,NA,NA
63012,13040,1,NA,NA
63012,21004,3,NA,NA
63012,21005,1,NA,NA
63012,21007,1,NA,NA
63012,23064,1,NA,NA
63012,24001,1,NA,NA
63012,25112,1,NA,NA
63012,25121,1,NA,NA
63012,46021,1,NA,NA
63012,61080,1,NA,NA
63012,62022,3,NA,NA
63012,62026,1,NA,NA
63012,62038,1,NA,NA
63012,62051,1,NA,NA
63012,62063,10,NA,NA
63012,62099,1,NA,NA
63012,62119,3,NA,NA
63012,63001,61,NA,NA
63012,63012,507,NA,NA
63012,63013,111,NA,NA
63012,63023,162,NA,NA
63012,63035,2,NA,NA
63012,63040,3,NA,NA
63012,63048,3,NA,NA
63012,63049,45,NA,NA
63012,63061,28,NA,NA
63012,63067,201,NA,NA
63012,63072,2,NA,NA
63012,63073,2,NA,NA
63012,63079,7,NA,NA
63012,63080,27,NA,NA
63012,63084,3,NA,NA
63012,63086,1,NA,NA
63012,63087,6,NA,NA
63012,63089,2,NA,NA
63012,72030,1,NA,NA
63012,82032,1,NA,NA
63012,83034,1,NA,NA
63012,92094,1,NA,NA
63012,92137,1,NA,NA
63013,13011,1,NA,NA
63013,13025,1,NA,NA
63013,21002,1,NA,NA
63013,21004,1,NA,NA
63013,21006,1,NA,NA
63013,21007,1,NA,NA
63013,23003,1,NA,NA
63013,23027,1,NA,NA
63013,23081,1,NA,NA
63013,24062,2,NA,NA
63013,56029,1,NA,NA
63013,62006,1,NA,NA
63013,62009,1,NA,NA
63013,62011,1,NA,NA
63013,62022,1,NA,NA
63013,62051,2,NA,NA
63013,62063,15,NA,NA
63013,62096,1,NA,NA
63013,62118,2,NA,NA
63013,62119,5,NA,NA
63013,63001,62,NA,NA
63013,63004,4,NA,NA
63013,63012,88,NA,NA
63013,63013,599,NA,NA
63013,63020,1,NA,NA
63013,63023,253,NA,NA
63013,63035,2,NA,NA
63013,63038,1,NA,NA
63013,63040,3,NA,NA
63013,63046,1,NA,NA
63013,63048,1,NA,NA
63013,63049,103,NA,NA
63013,63058,1,NA,NA
63013,63061,18,NA,NA
63013,63067,155,NA,NA
63013,63072,3,NA,NA
63013,63073,6,NA,NA
63013,63076,1,NA,NA
63013,63079,11,NA,NA
63013,63080,47,NA,NA
63013,63084,5,NA,NA
63013,63087,4,NA,NA
63013,63089,1,NA,NA
63013,64074,1,NA,NA
63013,64076,1,NA,NA
63013,81001,1,NA,NA
63013,82003,1,NA,NA
63013,82032,2,NA,NA
63013,83034,2,NA,NA
63013,84035,1,NA,NA
63013,84059,1,NA,NA
63013,92094,1,NA,NA
63020,21001,5,NA,NA
63020,21004,33,NA,NA
63020,21005,4,NA,NA
63020,21006,2,NA,NA
63020,21007,2,NA,NA
63020,21009,2,NA,NA
63020,21013,2,NA,NA
63020,21015,5,NA,NA
63020,21017,1,NA,NA
63020,21018,1,NA,NA
63020,23025,1,NA,NA
63020,23098,1,NA,NA
63020,23102,1,NA,NA
63020,24062,1,NA,NA
63020,25091,1,NA,NA
63020,25105,1,NA,NA
63020,25112,1,NA,NA
63020,31005,1,NA,NA
63020,45041,1,NA,NA
63020,55022,1,NA,NA
63020,61003,1,NA,NA
63020,61031,9,NA,NA
63020,61068,5,NA,NA
63020,61080,2,NA,NA
63020,62003,12,NA,NA
63020,62006,1,NA,NA
63020,62009,3,NA,NA
63020,62015,5,NA,NA
63020,62022,8,NA,NA
63020,62027,2,NA,NA
63020,62032,2,NA,NA
63020,62038,9,NA,NA
63020,62051,47,NA,NA
63020,62063,207,NA,NA
63020,62079,9,NA,NA
63020,62093,3,NA,NA
63020,62096,16,NA,NA
63020,62099,23,NA,NA
63020,62100,5,NA,NA
63020,62108,11,NA,NA
63020,62118,15,NA,NA
63020,62119,15,NA,NA
63020,62120,8,NA,NA
63020,62122,9,NA,NA
63020,63003,41,NA,NA
63020,63004,17,NA,NA
63020,63012,1,NA,NA
63020,63013,8,NA,NA
63020,63020,654,NA,NA
63020,63023,67,NA,NA
63020,63035,168,NA,NA
63020,63038,12,NA,NA
63020,63040,8,NA,NA
63020,63045,1,NA,NA
63020,63046,65,NA,NA
63020,63048,10,NA,NA
63020,63049,19,NA,NA
63020,63057,1,NA,NA
63020,63058,49,NA,NA
63020,63061,18,NA,NA
63020,63067,6,NA,NA
63020,63072,52,NA,NA
63020,63073,4,NA,NA
63020,63075,2,NA,NA
63020,63076,48,NA,NA
63020,63079,1222,NA,NA
63020,63080,8,NA,NA
63020,63084,110,NA,NA
63020,63086,3,NA,NA
63020,63088,22,NA,NA
63020,63089,60,NA,NA
63020,64025,2,NA,NA
63020,64065,1,NA,NA
63020,64074,3,NA,NA
63020,71022,1,NA,NA
63020,71053,4,NA,NA
63020,72039,2,NA,NA
63020,73083,3,NA,NA
63020,73109,1,NA,NA
63020,81001,1,NA,NA
63020,82003,2,NA,NA
63020,82032,1,NA,NA
63020,83012,1,NA,NA
63020,83034,4,NA,NA
63020,84050,1,NA,NA
63020,91034,1,NA,NA
63020,92003,1,NA,NA
63020,92045,1,NA,NA
63020,92094,6,NA,NA
63020,92137,1,NA,NA
63020,92142,2,NA,NA
63020,93022,1,NA,NA
63023,11002,2,NA,NA
63023,11008,1,NA,NA
63023,11053,1,NA,NA
63023,11056,1,NA,NA
63023,12025,1,NA,NA
63023,13040,1,NA,NA
63023,21004,13,NA,NA
63023,21005,5,NA,NA
63023,21009,2,NA,NA
63023,21013,1,NA,NA
63023,21015,2,NA,NA
63023,21016,1,NA,NA
63023,21018,4,NA,NA
63023,23081,1,NA,NA
63023,23094,3,NA,NA
63023,24020,1,NA,NA
63023,24062,3,NA,NA
63023,24104,1,NA,NA
63023,25072,2,NA,NA
63023,25091,2,NA,NA
63023,25112,1,NA,NA
63023,25121,1,NA,NA
63023,31005,1,NA,NA
63023,52011,2,NA,NA
63023,54007,2,NA,NA
63023,61024,1,NA,NA
63023,61079,1,NA,NA
63023,62003,6,NA,NA
63023,62006,1,NA,NA
63023,62009,1,NA,NA
63023,62015,3,NA,NA
63023,62022,9,NA,NA
63023,62027,1,NA,NA
63023,62038,2,NA,NA
63023,62051,9,NA,NA
63023,62063,100,NA,NA
63023,62096,8,NA,NA
63023,62099,2,NA,NA
63023,62100,1,NA,NA
63023,62108,4,NA,NA
63023,62118,8,NA,NA
63023,62119,9,NA,NA
63023,62120,7,NA,NA
63023,62122,1,NA,NA
63023,63001,3,NA,NA
63023,63003,5,NA,NA
63023,63004,69,NA,NA
63023,63012,10,NA,NA
63023,63013,22,NA,NA
63023,63020,8,NA,NA
63023,63023,3632,NA,NA
63023,63035,18,NA,NA
63023,63038,2,NA,NA
63023,63040,70,NA,NA
63023,63046,14,NA,NA
63023,63048,79,NA,NA
63023,63049,20,NA,NA
63023,63058,2,NA,NA
63023,63061,298,NA,NA
63023,63067,20,NA,NA
63023,63072,5,NA,NA
63023,63073,2,NA,NA
63023,63076,5,NA,NA
63023,63079,86,NA,NA
63023,63080,6,NA,NA
63023,63084,129,NA,NA
63023,63088,13,NA,NA
63023,63089,5,NA,NA
63023,64015,1,NA,NA
63023,64056,1,NA,NA
63023,64074,2,NA,NA
63023,71011,1,NA,NA
63023,71053,2,NA,NA
63023,72004,1,NA,NA
63023,73042,1,NA,NA
63023,73083,3,NA,NA
63023,73109,2,NA,NA
63023,81015,1,NA,NA
63023,83012,1,NA,NA
63023,83034,1,NA,NA
63023,91034,1,NA,NA
63023,91141,1,NA,NA
63023,92003,1,NA,NA
63023,92094,2,NA,NA
63023,93014,1,NA,NA
63023,93022,2,NA,NA
63035,11002,1,NA,NA
63035,12007,1,NA,NA
63035,12021,1,NA,NA
63035,21001,9,NA,NA
63035,21002,2,NA,NA
63035,21004,44,NA,NA
63035,21005,5,NA,NA
63035,21006,8,NA,NA
63035,21007,2,NA,NA
63035,21009,4,NA,NA
63035,21011,1,NA,NA
63035,21013,4,NA,NA
63035,21014,1,NA,NA
63035,21015,7,NA,NA
63035,21016,1,NA,NA
63035,21017,4,NA,NA
63035,21018,7,NA,NA
63035,21019,1,NA,NA
63035,23027,1,NA,NA
63035,23045,1,NA,NA
63035,23047,2,NA,NA
63035,23062,1,NA,NA
63035,23086,1,NA,NA
63035,23088,1,NA,NA
63035,23094,4,NA,NA
63035,23103,1,NA,NA
63035,24016,1,NA,NA
63035,24062,5,NA,NA
63035,24086,1,NA,NA
63035,24107,1,NA,NA
63035,25014,1,NA,NA
63035,25048,1,NA,NA
63035,25072,1,NA,NA
63035,25091,5,NA,NA
63035,25110,2,NA,NA
63035,25112,2,NA,NA
63035,25121,5,NA,NA
63035,52011,4,NA,NA
63035,52012,1,NA,NA
63035,52021,1,NA,NA
63035,52063,1,NA,NA
63035,53053,1,NA,NA
63035,61003,4,NA,NA
63035,61019,1,NA,NA
63035,61024,1,NA,NA
63035,61031,9,NA,NA
63035,61041,2,NA,NA
63035,61068,6,NA,NA
63035,61079,1,NA,NA
63035,61080,2,NA,NA
63035,62003,30,NA,NA
63035,62006,4,NA,NA
63035,62009,12,NA,NA
63035,62011,5,NA,NA
63035,62015,19,NA,NA
63035,62022,36,NA,NA
63035,62026,1,NA,NA
63035,62027,7,NA,NA
63035,62032,5,NA,NA
63035,62038,67,NA,NA
63035,62051,172,NA,NA
63035,62060,3,NA,NA
63035,62063,779,NA,NA
63035,62079,31,NA,NA
63035,62093,11,NA,NA
63035,62096,64,NA,NA
63035,62099,148,NA,NA
63035,62100,12,NA,NA
63035,62108,80,NA,NA
63035,62118,39,NA,NA
63035,62119,76,NA,NA
63035,62120,11,NA,NA
63035,62121,1,NA,NA
63035,62122,11,NA,NA
63035,63001,1,NA,NA
63035,63003,136,NA,NA
63035,63004,11,NA,NA
63035,63013,2,NA,NA
63035,63020,133,NA,NA
63035,63023,65,NA,NA
63035,63035,1477,NA,NA
63035,63038,8,NA,NA
63035,63040,7,NA,NA
63035,63045,2,NA,NA
63035,63046,30,NA,NA
63035,63048,14,NA,NA
63035,63049,10,NA,NA
63035,63057,10,NA,NA
63035,63058,42,NA,NA
63035,63061,7,NA,NA
63035,63067,3,NA,NA
63035,63072,43,NA,NA
63035,63073,9,NA,NA
63035,63075,4,NA,NA
63035,63076,33,NA,NA
63035,63079,782,NA,NA
63035,63080,4,NA,NA
63035,63084,104,NA,NA
63035,63086,2,NA,NA
63035,63088,23,NA,NA
63035,63089,76,NA,NA
63035,64015,1,NA,NA
63035,64021,1,NA,NA
63035,64025,2,NA,NA
63035,64056,3,NA,NA
63035,64074,7,NA,NA
63035,71016,2,NA,NA
63035,71022,1,NA,NA
63035,71034,1,NA,NA
63035,71053,2,NA,NA
63035,73083,4,NA,NA
63035,73109,11,NA,NA
63035,81001,2,NA,NA
63035,81004,1,NA,NA
63035,83012,1,NA,NA
63035,83034,2,NA,NA
63035,84043,1,NA,NA
63035,85046,1,NA,NA
63035,91005,2,NA,NA
63035,91030,1,NA,NA
63035,91034,3,NA,NA
63035,91142,1,NA,NA
63035,92003,1,NA,NA
63035,92094,15,NA,NA
63035,92140,2,NA,NA
63035,92142,4,NA,NA
63035,93088,1,NA,NA
63038,11002,1,NA,NA
63038,13040,1,NA,NA
63038,21001,1,NA,NA
63038,21004,15,NA,NA
63038,21005,3,NA,NA
63038,21006,3,NA,NA
63038,21009,1,NA,NA
63038,21013,4,NA,NA
63038,21015,3,NA,NA
63038,21016,1,NA,NA
63038,21018,2,NA,NA
63038,21019,2,NA,NA
63038,23086,1,NA,NA
63038,23094,3,NA,NA
63038,24062,1,NA,NA
63038,24094,1,NA,NA
63038,25091,2,NA,NA
63038,25112,1,NA,NA
63038,25121,1,NA,NA
63038,51008,1,NA,NA
63038,52011,2,NA,NA
63038,52012,1,NA,NA
63038,61003,1,NA,NA
63038,61012,1,NA,NA
63038,61019,1,NA,NA
63038,61031,6,NA,NA
63038,61039,1,NA,NA
63038,61063,1,NA,NA
63038,61081,1,NA,NA
63038,62003,14,NA,NA
63038,62006,3,NA,NA
63038,62009,9,NA,NA
63038,62011,1,NA,NA
63038,62022,8,NA,NA
63038,62032,1,NA,NA
63038,62038,8,NA,NA
63038,62051,32,NA,NA
63038,62060,1,NA,NA
63038,62063,176,NA,NA
63038,62079,4,NA,NA
63038,62096,11,NA,NA
63038,62099,10,NA,NA
63038,62100,13,NA,NA
63038,62108,10,NA,NA
63038,62118,7,NA,NA
63038,62119,11,NA,NA
63038,62120,5,NA,NA
63038,62122,4,NA,NA
63038,63001,1,NA,NA
63038,63003,13,NA,NA
63038,63004,11,NA,NA
63038,63013,8,NA,NA
63038,63020,56,NA,NA
63038,63023,52,NA,NA
63038,63035,52,NA,NA
63038,63038,318,NA,NA
63038,63040,3,NA,NA
63038,63046,63,NA,NA
63038,63048,1,NA,NA
63038,63049,53,NA,NA
63038,63058,30,NA,NA
63038,63061,11,NA,NA
63038,63067,2,NA,NA
63038,63072,275,NA,NA
63038,63073,30,NA,NA
63038,63075,3,NA,NA
63038,63076,68,NA,NA
63038,63079,717,NA,NA
63038,63080,15,NA,NA
63038,63084,44,NA,NA
63038,63086,3,NA,NA
63038,63088,11,NA,NA
63038,63089,17,NA,NA
63038,64008,1,NA,NA
63038,64021,1,NA,NA
63038,64034,1,NA,NA
63038,64065,1,NA,NA
63038,64074,3,NA,NA
63038,71053,2,NA,NA
63038,73083,3,NA,NA
63038,73109,2,NA,NA
63038,81001,2,NA,NA
63038,82003,1,NA,NA
